Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Payment_Method,Returned,Gross_Sales,Discount_Amount,Net_Sales
O02884,2025-11-11 07:26:12.074414880,C0287,Webcam,Accessories,West,5,3500,0.15,Debit Card,No,17500,2625.0,14875.0
O02885,2025-11-11 10:03:11.558311660,C0145,Monitor,Electronics,West,2,15000,0.15,Debit Card,No,30000,4500.0,25500.0
O02886,2025-11-11 12:40:11.042208440,C0282,Smartphone,Electronics,West,3,40000,0.05,UPI,No,120000,6000.0,114000.0
O02887,2025-11-11 15:17:10.526105220,C0143,Webcam,Accessories,West,3,3500,0.1,Credit Card,No,10500,1050.0,9450.0
O02888,2025-11-11 17:54:10.010002000,C0003,Webcam,Accessories,East,3,3500,0.1,Credit Card,No,10500,1050.0,9450.0
O02889,2025-11-11 20:31:09.493898780,C0294,Headphones,Accessories,South,2,2500,0.1,Cash,No,5000,500.0,4500.0
O02890,2025-11-11 23:08:08.977795556,C0428,Keyboard,Accessories,East,5,2000,0.1,Debit Card,No,10000,1000.0,9000.0
O02891,2025-11-12 01:45:08.461692336,C0229,Webcam,Accessories,East,3,3500,0.15,Credit Card,No,10500,1575.0,8925.0
O02892,2025-11-12 04:22:07.945589116,C0069,Smartphone,Electronics,East,5,40000,0.15,Cash,No,200000,30000.0,170000.0
O02893,2025-11-12 06:59:07.429485896,C0306,Smartphone,Electronics,East,4,40000,0.1,Cash,No,160000,16000.0,144000.0
O02894,2025-11-12 09:36:06.913382676,C0131,Smartphone,Electronics,West,3,40000,0.15,UPI,No,120000,18000.0,102000.0
O02895,2025-11-12 12:13:06.397279456,C0064,Keyboard,Accessories,South,1,2000,0.0,Debit Card,Yes,2000,0.0,2000.0
O02896,2025-11-12 14:50:05.881176236,C0033,Laptop,Electronics,North,3,65000,0.15,UPI,Yes,195000,29250.0,165750.0
O02897,2025-11-12 17:27:05.365073012,C0431,Monitor,Electronics,East,4,15000,0.05,Debit Card,No,60000,3000.0,57000.0
O02898,2025-11-12 20:04:04.848969792,C0313,Keyboard,Accessories,East,2,2000,0.05,Debit Card,No,4000,200.0,3800.0
O02899,2025-11-12 22:41:04.332866572,C0460,Headphones,Accessories,South,2,2500,0.05,Debit Card,No,5000,250.0,4750.0
O02900,2025-11-13 01:18:03.816763352,C0428,Smartphone,Electronics,East,4,40000,0.0,UPI,No,160000,0.0,160000.0
O02901,2025-11-13 03:55:03.300660132,C0331,Monitor,Electronics,East,3,15000,0.15,Credit Card,No,45000,6750.0,38250.0
O02902,2025-11-13 06:32:02.784556912,C0037,Tablet,Electronics,West,5,30000,0.05,Debit Card,No,150000,7500.0,142500.0
O02903,2025-11-13 09:09:02.268453688,C0185,Webcam,Accessories,South,4,3500,0.05,Credit Card,No,14000,700.0,13300.0
O02904,2025-11-13 11:46:01.752350468,C0121,Laptop,Electronics,East,1,65000,0.0,Cash,No,65000,0.0,65000.0
O02905,2025-11-13 14:23:01.236247248,C0154,Laptop,Electronics,South,1,65000,0.15,Credit Card,No,65000,9750.0,55250.0
O02906,2025-11-13 17:00:00.720144028,C0474,Laptop,Electronics,West,1,65000,0.0,Debit Card,No,65000,0.0,65000.0
O02907,2025-11-13 19:37:00.204040808,C0297,Headphones,Accessories,South,2,2500,0.1,Credit Card,No,5000,500.0,4500.0
O02908,2025-11-13 22:13:59.687937588,C0068,Mouse,Accessories,South,4,800,0.15,Credit Card,No,3200,480.0,2720.0
O02909,2025-11-14 00:50:59.171834364,C0352,Laptop,Electronics,East,3,65000,0.0,UPI,No,195000,0.0,195000.0
O02910,2025-11-14 03:27:58.655731144,C0237,Smartphone,Electronics,West,5,40000,0.1,Debit Card,Yes,200000,20000.0,180000.0
O02911,2025-11-14 06:04:58.139627924,C0098,Laptop,Electronics,East,3,65000,0.0,Cash,No,195000,0.0,195000.0
O02912,2025-11-14 08:41:57.623524704,C0029,Keyboard,Accessories,East,2,2000,0.0,Cash,No,4000,0.0,4000.0
O02913,2025-11-14 11:18:57.107421484,C0163,Laptop,Electronics,East,5,65000,0.0,Cash,No,325000,0.0,325000.0
O02914,2025-11-14 13:55:56.591318264,C0470,Headphones,Accessories,West,4,2500,0.0,Credit Card,No,10000,0.0,10000.0
O02915,2025-11-14 16:32:56.075215040,C0097,Mouse,Accessories,North,5,800,0.1,Cash,No,4000,400.0,3600.0
O02916,2025-11-14 19:09:55.559111820,C0221,Tablet,Electronics,South,5,30000,0.1,Debit Card,No,150000,15000.0,135000.0
O02917,2025-11-14 21:46:55.043008600,C0309,Laptop,Electronics,West,4,65000,0.0,Cash,No,260000,0.0,260000.0
O02918,2025-11-15 00:23:54.526905380,C0403,Headphones,Accessories,West,2,2500,0.15,Debit Card,No,5000,750.0,4250.0
O02919,2025-11-15 03:00:54.010802160,C0483,Tablet,Electronics,West,3,30000,0.15,Cash,No,90000,13500.0,76500.0
O02920,2025-11-15 05:37:53.494698940,C0004,Smartphone,Electronics,East,2,40000,0.15,UPI,No,80000,12000.0,68000.0
O02921,2025-11-15 08:14:52.978595716,C0483,Tablet,Electronics,East,3,30000,0.15,Credit Card,No,90000,13500.0,76500.0
O02922,2025-11-15 10:51:52.462492496,C0271,Tablet,Electronics,North,2,30000,0.15,Cash,No,60000,9000.0,51000.0
O02923,2025-11-15 13:28:51.946389276,C0140,Webcam,Accessories,North,2,3500,0.1,Cash,No,7000,700.0,6300.0
O02924,2025-11-15 16:05:51.430286056,C0257,Monitor,Electronics,South,5,15000,0.15,UPI,No,75000,11250.0,63750.0
O02925,2025-11-15 18:42:50.914182836,C0018,Tablet,Electronics,West,3,30000,0.0,Credit Card,No,90000,0.0,90000.0
O02926,2025-11-15 21:19:50.398079616,C0473,Headphones,Accessories,East,1,2500,0.1,Debit Card,No,2500,250.0,2250.0
O02927,2025-11-15 23:56:49.881976396,C0275,Headphones,Accessories,South,4,2500,0.0,Cash,No,10000,0.0,10000.0
O02928,2025-11-16 02:33:49.365873172,C0030,Laptop,Electronics,East,3,65000,0.1,UPI,No,195000,19500.0,175500.0
O02929,2025-11-16 05:10:48.849769952,C0122,Mouse,Accessories,East,1,800,0.05,Credit Card,No,800,40.0,760.0
O02930,2025-11-16 07:47:48.333666732,C0489,Webcam,Accessories,South,5,3500,0.05,Credit Card,No,17500,875.0,16625.0
O02931,2025-11-16 10:24:47.817563512,C0480,Smartphone,Electronics,North,2,40000,0.15,UPI,No,80000,12000.0,68000.0
O02932,2025-11-16 13:01:47.301460292,C0147,Tablet,Electronics,East,2,30000,0.1,Credit Card,No,60000,6000.0,54000.0
O02933,2025-11-16 15:38:46.785357072,C0271,Monitor,Electronics,North,2,15000,0.05,UPI,No,30000,1500.0,28500.0
O02934,2025-11-16 18:15:46.269253848,C0075,Mouse,Accessories,North,3,800,0.0,Cash,No,2400,0.0,2400.0
O02935,2025-11-16 20:52:45.753150628,C0034,Tablet,Electronics,South,1,30000,0.1,UPI,Yes,30000,3000.0,27000.0
O02936,2025-11-16 23:29:45.237047408,C0063,Headphones,Accessories,North,4,2500,0.1,Debit Card,No,10000,1000.0,9000.0
O02937,2025-11-17 02:06:44.720944188,C0056,Headphones,Accessories,North,1,2500,0.1,Cash,No,2500,250.0,2250.0
O02938,2025-11-17 04:43:44.204840968,C0117,Tablet,Electronics,West,5,30000,0.0,UPI,No,150000,0.0,150000.0
O02939,2025-11-17 07:20:43.688737748,C0156,Keyboard,Accessories,West,4,2000,0.0,Credit Card,No,8000,0.0,8000.0
O02940,2025-11-17 09:57:43.172634524,C0453,Mouse,Accessories,East,5,800,0.0,Debit Card,No,4000,0.0,4000.0
O02941,2025-11-17 12:34:42.656531304,C0202,Webcam,Accessories,South,3,3500,0.1,UPI,No,10500,1050.0,9450.0
O02942,2025-11-17 15:11:42.140428084,C0278,Mouse,Accessories,South,2,800,0.15,Debit Card,No,1600,240.0,1360.0
O02943,2025-11-17 17:48:41.624324864,C0205,Monitor,Electronics,North,4,15000,0.05,UPI,No,60000,3000.0,57000.0
O02944,2025-11-17 20:25:41.108221644,C0445,Laptop,Electronics,North,1,65000,0.0,Credit Card,No,65000,0.0,65000.0
O02945,2025-11-17 23:02:40.592118424,C0439,Smartphone,Electronics,West,5,40000,0.0,Debit Card,No,200000,0.0,200000.0
O02946,2025-11-18 01:39:40.076015200,C0443,Keyboard,Accessories,South,1,2000,0.0,Cash,No,2000,0.0,2000.0
O02947,2025-11-18 04:16:39.559911980,C0356,Mouse,Accessories,North,1,800,0.0,Cash,No,800,0.0,800.0
O02948,2025-11-18 06:53:39.043808760,C0398,Laptop,Electronics,West,5,65000,0.05,Debit Card,No,325000,16250.0,308750.0
O02949,2025-11-18 09:30:38.527705540,C0067,Monitor,Electronics,East,3,15000,0.05,Debit Card,No,45000,2250.0,42750.0
O02950,2025-11-18 12:07:38.011602320,C0300,Tablet,Electronics,West,2,30000,0.15,Debit Card,No,60000,9000.0,51000.0
O02951,2025-11-18 14:44:37.495499100,C0486,Mouse,Accessories,East,4,800,0.1,Credit Card,No,3200,320.0,2880.0
O02952,2025-11-18 17:21:36.979395876,C0277,Headphones,Accessories,North,4,2500,0.0,Debit Card,No,10000,0.0,10000.0
O02953,2025-11-18 19:58:36.463292656,C0057,Tablet,Electronics,South,4,30000,0.0,Credit Card,No,120000,0.0,120000.0
O02954,2025-11-18 22:35:35.947189436,C0373,Smartphone,Electronics,South,2,40000,0.15,Cash,No,80000,12000.0,68000.0
O02955,2025-11-19 01:12:35.431086216,C0258,Webcam,Accessories,East,3,3500,0.15,Credit Card,No,10500,1575.0,8925.0
O02956,2025-11-19 03:49:34.914982996,C0430,Keyboard,Accessories,West,5,2000,0.05,Credit Card,No,10000,500.0,9500.0
O02957,2025-11-19 06:26:34.398879776,C0368,Webcam,Accessories,South,3,3500,0.05,Debit Card,No,10500,525.0,9975.0
O02958,2025-11-19 09:03:33.882776556,C0244,Smartphone,Electronics,South,5,40000,0.05,Credit Card,No,200000,10000.0,190000.0
O02959,2025-11-19 11:40:33.366673332,C0300,Laptop,Electronics,East,2,65000,0.1,Cash,No,130000,13000.0,117000.0
O02960,2025-11-19 14:17:32.850570112,C0033,Headphones,Accessories,East,1,2500,0.15,Debit Card,No,2500,375.0,2125.0
O02961,2025-11-19 16:54:32.334466892,C0408,Smartphone,Electronics,West,3,40000,0.05,Debit Card,No,120000,6000.0,114000.0
O02962,2025-11-19 19:31:31.818363672,C0088,Keyboard,Accessories,West,4,2000,0.0,Cash,No,8000,0.0,8000.0
O02963,2025-11-19 22:08:31.302260452,C0458,Keyboard,Accessories,North,2,2000,0.05,Cash,No,4000,200.0,3800.0
O02964,2025-11-20 00:45:30.786157232,C0293,Tablet,Electronics,North,4,30000,0.0,Credit Card,No,120000,0.0,120000.0
O02965,2025-11-20 03:22:30.270054008,C0427,Monitor,Electronics,North,3,15000,0.15,Debit Card,No,45000,6750.0,38250.0
O02966,2025-11-20 05:59:29.753950788,C0259,Tablet,Electronics,West,2,30000,0.1,Credit Card,No,60000,6000.0,54000.0
O02967,2025-11-20 08:36:29.237847568,C0459,Monitor,Electronics,East,1,15000,0.05,Debit Card,No,15000,750.0,14250.0
O02968,2025-11-20 11:13:28.721744348,C0349,Mouse,Accessories,East,1,800,0.15,Credit Card,No,800,120.0,680.0
O02969,2025-11-20 13:50:28.205641128,C0191,Monitor,Electronics,East,2,15000,0.05,UPI,No,30000,1500.0,28500.0
O02970,2025-11-20 16:27:27.689537908,C0422,Smartphone,Electronics,North,4,40000,0.15,UPI,No,160000,24000.0,136000.0
O02971,2025-11-20 19:04:27.173434684,C0159,Laptop,Electronics,West,5,65000,0.15,Debit Card,No,325000,48750.0,276250.0
O02972,2025-11-20 21:41:26.657331464,C0464,Monitor,Electronics,East,3,15000,0.15,UPI,No,45000,6750.0,38250.0
O02973,2025-11-21 00:18:26.141228244,C0147,Monitor,Electronics,East,5,15000,0.0,Debit Card,No,75000,0.0,75000.0
O02974,2025-11-21 02:55:25.625125024,C0049,Monitor,Electronics,East,3,15000,0.0,Credit Card,No,45000,0.0,45000.0
O02975,2025-11-21 05:32:25.109021804,C0342,Monitor,Electronics,East,2,15000,0.0,UPI,No,30000,0.0,30000.0
O02976,2025-11-21 08:09:24.592918584,C0017,Smartphone,Electronics,South,3,40000,0.15,Credit Card,No,120000,18000.0,102000.0
O02977,2025-11-21 10:46:24.076815360,C0174,Mouse,Accessories,West,5,800,0.1,UPI,No,4000,400.0,3600.0
O02978,2025-11-21 13:23:23.560712140,C0123,Mouse,Accessories,South,3,800,0.15,Credit Card,No,2400,360.0,2040.0
O02979,2025-11-21 16:00:23.044608920,C0257,Smartphone,Electronics,North,4,40000,0.05,Credit Card,No,160000,8000.0,152000.0
O02980,2025-11-21 18:37:22.528505700,C0089,Mouse,Accessories,West,2,800,0.0,Debit Card,No,1600,0.0,1600.0
O02981,2025-11-21 21:14:22.012402480,C0388,Laptop,Electronics,South,1,65000,0.05,Credit Card,No,65000,3250.0,61750.0
O02982,2025-11-21 23:51:21.496299260,C0493,Monitor,Electronics,North,4,15000,0.15,Cash,No,60000,9000.0,51000.0
O02983,2025-11-22 02:28:20.980196040,C0293,Keyboard,Accessories,North,5,2000,0.1,Credit Card,No,10000,1000.0,9000.0
O02984,2025-11-22 05:05:20.464092816,C0264,Mouse,Accessories,West,5,800,0.1,Debit Card,No,4000,400.0,3600.0
O02985,2025-11-22 07:42:19.947989596,C0075,Tablet,Electronics,East,2,30000,0.05,UPI,No,60000,3000.0,57000.0
O02986,2025-11-22 10:19:19.431886376,C0016,Tablet,Electronics,South,2,30000,0.0,Cash,No,60000,0.0,60000.0
O02987,2025-11-22 12:56:18.915783156,C0467,Headphones,Accessories,West,2,2500,0.1,Cash,No,5000,500.0,4500.0
O02988,2025-11-22 15:33:18.399679936,C0053,Webcam,Accessories,West,1,3500,0.1,Debit Card,No,3500,350.0,3150.0
O02989,2025-11-22 18:10:17.883576716,C0231,Webcam,Accessories,South,4,3500,0.0,Cash,No,14000,0.0,14000.0
O02990,2025-11-22 20:47:17.367473492,C0295,Tablet,Electronics,North,4,30000,0.05,Credit Card,No,120000,6000.0,114000.0
O02991,2025-11-22 23:24:16.851370272,C0273,Webcam,Accessories,West,5,3500,0.0,Cash,No,17500,0.0,17500.0
O02992,2025-11-23 02:01:16.335267052,C0309,Monitor,Electronics,West,3,15000,0.0,Debit Card,No,45000,0.0,45000.0
O02993,2025-11-23 04:38:15.819163832,C0225,Webcam,Accessories,North,2,3500,0.05,Credit Card,No,7000,350.0,6650.0
O02994,2025-11-23 07:15:15.303060612,C0172,Keyboard,Accessories,West,2,2000,0.1,Cash,No,4000,400.0,3600.0
O02995,2025-11-23 09:52:14.786957392,C0069,Tablet,Electronics,West,4,30000,0.15,Debit Card,No,120000,18000.0,102000.0
O02996,2025-11-23 12:29:14.270854168,C0289,Smartphone,Electronics,East,2,40000,0.0,Cash,No,80000,0.0,80000.0
O02997,2025-11-23 15:06:13.754750948,C0493,Monitor,Electronics,East,5,15000,0.0,Debit Card,No,75000,0.0,75000.0
O02998,2025-11-23 17:43:13.238647728,C0395,Mouse,Accessories,West,4,800,0.1,Debit Card,No,3200,320.0,2880.0
O02999,2025-11-23 20:20:12.722544508,C0159,Keyboard,Accessories,South,5,2000,0.0,Debit Card,No,10000,0.0,10000.0
O03000,2025-11-23 22:57:12.206441288,C0034,Keyboard,Accessories,North,3,2000,0.1,Cash,No,6000,600.0,5400.0
O03001,2025-11-24 01:34:11.690338068,C0482,Webcam,Accessories,East,5,3500,0.1,Credit Card,No,17500,1750.0,15750.0
O03002,2025-11-24 04:11:11.174234844,C0483,Mouse,Accessories,North,1,800,0.05,Credit Card,No,800,40.0,760.0
O03003,2025-11-24 06:48:10.658131624,C0241,Smartphone,Electronics,East,1,40000,0.15,Cash,Yes,40000,6000.0,34000.0
O03004,2025-11-24 09:25:10.142028404,C0296,Smartphone,Electronics,East,2,40000,0.0,Cash,No,80000,0.0,80000.0
O03005,2025-11-24 12:02:09.625925184,C0209,Mouse,Accessories,North,1,800,0.15,UPI,No,800,120.0,680.0
O03006,2025-11-24 14:39:09.109821964,C0172,Headphones,Accessories,East,5,2500,0.05,Cash,Yes,12500,625.0,11875.0
O03007,2025-11-24 17:16:08.593718744,C0474,Mouse,Accessories,North,3,800,0.05,Credit Card,No,2400,120.0,2280.0
O03008,2025-11-24 19:53:08.077615520,C0450,Headphones,Accessories,South,4,2500,0.0,Cash,No,10000,0.0,10000.0
O03009,2025-11-24 22:30:07.561512300,C0495,Webcam,Accessories,South,4,3500,0.0,UPI,No,14000,0.0,14000.0
O03010,2025-11-25 01:07:07.045409080,C0024,Monitor,Electronics,East,2,15000,0.05,UPI,No,30000,1500.0,28500.0
O03011,2025-11-25 03:44:06.529305860,C0036,Keyboard,Accessories,West,1,2000,0.1,Cash,No,2000,200.0,1800.0
O03012,2025-11-25 06:21:06.013202640,C0140,Smartphone,Electronics,West,2,40000,0.15,Credit Card,No,80000,12000.0,68000.0
O03013,2025-11-25 08:58:05.497099420,C0205,Webcam,Accessories,North,5,3500,0.05,Credit Card,No,17500,875.0,16625.0
O03014,2025-11-25 11:35:04.980996200,C0004,Webcam,Accessories,West,5,3500,0.15,Debit Card,No,17500,2625.0,14875.0
O03015,2025-11-25 14:12:04.464892976,C0432,Monitor,Electronics,North,4,15000,0.15,Credit Card,No,60000,9000.0,51000.0
O03016,2025-11-25 16:49:03.948789756,C0083,Smartphone,Electronics,West,1,40000,0.1,Cash,No,40000,4000.0,36000.0
O03017,2025-11-25 19:26:03.432686536,C0020,Laptop,Electronics,North,1,65000,0.15,Debit Card,No,65000,9750.0,55250.0
O03018,2025-11-25 22:03:02.916583316,C0354,Laptop,Electronics,East,2,65000,0.0,Credit Card,No,130000,0.0,130000.0
O03019,2025-11-26 00:40:02.400480096,C0355,Laptop,Electronics,East,4,65000,0.15,UPI,No,260000,39000.0,221000.0
O03020,2025-11-26 03:17:01.884376876,C0003,Laptop,Electronics,North,3,65000,0.0,Debit Card,No,195000,0.0,195000.0
O03021,2025-11-26 05:54:01.368273652,C0493,Laptop,Electronics,East,2,65000,0.05,Cash,No,130000,6500.0,123500.0
O03022,2025-11-26 08:31:00.852170432,C0037,Webcam,Accessories,East,2,3500,0.15,UPI,No,7000,1050.0,5950.0
O03023,2025-11-26 11:08:00.336067212,C0224,Smartphone,Electronics,West,3,40000,0.0,Cash,Yes,120000,0.0,120000.0
O03024,2025-11-26 13:44:59.819963992,C0427,Keyboard,Accessories,South,4,2000,0.15,Cash,No,8000,1200.0,6800.0
O03025,2025-11-26 16:21:59.303860772,C0295,Mouse,Accessories,South,3,800,0.15,Debit Card,No,2400,360.0,2040.0
O03026,2025-11-26 18:58:58.787757552,C0319,Tablet,Electronics,East,1,30000,0.1,Debit Card,No,30000,3000.0,27000.0
O03027,2025-11-26 21:35:58.271654328,C0378,Monitor,Electronics,North,1,15000,0.0,UPI,Yes,15000,0.0,15000.0
O03028,2025-11-27 00:12:57.755551108,C0497,Laptop,Electronics,East,3,65000,0.15,Debit Card,No,195000,29250.0,165750.0
O03029,2025-11-27 02:49:57.239447888,C0321,Mouse,Accessories,North,5,800,0.05,Cash,No,4000,200.0,3800.0
O03030,2025-11-27 05:26:56.723344668,C0347,Tablet,Electronics,South,3,30000,0.05,Credit Card,No,90000,4500.0,85500.0
O03031,2025-11-27 08:03:56.207241448,C0261,Tablet,Electronics,South,2,30000,0.0,Debit Card,No,60000,0.0,60000.0
O03032,2025-11-27 10:40:55.691138228,C0060,Smartphone,Electronics,East,3,40000,0.15,Debit Card,No,120000,18000.0,102000.0
O03033,2025-11-27 13:17:55.175035004,C0155,Laptop,Electronics,East,1,65000,0.05,Cash,No,65000,3250.0,61750.0
O03034,2025-11-27 15:54:54.658931784,C0268,Headphones,Accessories,East,1,2500,0.05,Credit Card,No,2500,125.0,2375.0
O03035,2025-11-27 18:31:54.142828564,C0418,Smartphone,Electronics,West,5,40000,0.05,Debit Card,Yes,200000,10000.0,190000.0
O03036,2025-11-27 21:08:53.626725344,C0445,Keyboard,Accessories,South,3,2000,0.05,Cash,No,6000,300.0,5700.0
O03037,2025-11-27 23:45:53.110622124,C0335,Keyboard,Accessories,East,1,2000,0.15,UPI,No,2000,300.0,1700.0
O03038,2025-11-28 02:22:52.594518904,C0129,Laptop,Electronics,West,2,65000,0.0,Credit Card,No,130000,0.0,130000.0
O03039,2025-11-28 04:59:52.078415680,C0437,Webcam,Accessories,West,4,3500,0.1,UPI,No,14000,1400.0,12600.0
O03040,2025-11-28 07:36:51.562312460,C0161,Tablet,Electronics,West,3,30000,0.1,UPI,No,90000,9000.0,81000.0
O03041,2025-11-28 10:13:51.046209240,C0036,Headphones,Accessories,West,3,2500,0.05,Cash,No,7500,375.0,7125.0
O03042,2025-11-28 12:50:50.530106020,C0448,Keyboard,Accessories,West,1,2000,0.0,Debit Card,No,2000,0.0,2000.0
O03043,2025-11-28 15:27:50.014002800,C0072,Smartphone,Electronics,West,1,40000,0.1,Debit Card,No,40000,4000.0,36000.0
O03044,2025-11-28 18:04:49.497899580,C0321,Keyboard,Accessories,East,4,2000,0.05,Debit Card,No,8000,400.0,7600.0
O03045,2025-11-28 20:41:48.981796360,C0229,Smartphone,Electronics,East,3,40000,0.1,UPI,No,120000,12000.0,108000.0
O03046,2025-11-28 23:18:48.465693136,C0350,Headphones,Accessories,South,5,2500,0.1,Credit Card,No,12500,1250.0,11250.0
O03047,2025-11-29 01:55:47.949589916,C0057,Laptop,Electronics,North,5,65000,0.15,Debit Card,No,325000,48750.0,276250.0
O03048,2025-11-29 04:32:47.433486696,C0067,Keyboard,Accessories,West,4,2000,0.1,Debit Card,Yes,8000,800.0,7200.0
O03049,2025-11-29 07:09:46.917383476,C0228,Tablet,Electronics,North,5,30000,0.15,Credit Card,Yes,150000,22500.0,127500.0
O03050,2025-11-29 09:46:46.401280256,C0412,Monitor,Electronics,East,5,15000,0.1,UPI,No,75000,7500.0,67500.0
O03051,2025-11-29 12:23:45.885177036,C0087,Webcam,Accessories,West,5,3500,0.0,UPI,No,17500,0.0,17500.0
O03052,2025-11-29 15:00:45.369073812,C0143,Laptop,Electronics,South,1,65000,0.0,Debit Card,No,65000,0.0,65000.0
O03053,2025-11-29 17:37:44.852970592,C0074,Tablet,Electronics,South,1,30000,0.15,Cash,No,30000,4500.0,25500.0
O03054,2025-11-29 20:14:44.336867372,C0399,Monitor,Electronics,East,2,15000,0.05,Debit Card,No,30000,1500.0,28500.0
O03055,2025-11-29 22:51:43.820764152,C0104,Mouse,Accessories,East,4,800,0.0,Credit Card,No,3200,0.0,3200.0
O03056,2025-11-30 01:28:43.304660932,C0383,Monitor,Electronics,West,1,15000,0.0,Cash,No,15000,0.0,15000.0
O03057,2025-11-30 04:05:42.788557712,C0125,Webcam,Accessories,North,1,3500,0.1,Cash,No,3500,350.0,3150.0
O03058,2025-11-30 06:42:42.272454488,C0254,Headphones,Accessories,South,2,2500,0.05,UPI,No,5000,250.0,4750.0
O03059,2025-11-30 09:19:41.756351268,C0251,Monitor,Electronics,West,2,15000,0.05,Cash,No,30000,1500.0,28500.0
O03060,2025-11-30 11:56:41.240248048,C0450,Monitor,Electronics,East,1,15000,0.05,Credit Card,No,15000,750.0,14250.0
O03061,2025-11-30 14:33:40.724144828,C0490,Headphones,Accessories,South,5,2500,0.1,Debit Card,No,12500,1250.0,11250.0
O03062,2025-11-30 17:10:40.208041608,C0123,Smartphone,Electronics,South,4,40000,0.0,UPI,No,160000,0.0,160000.0
O03063,2025-11-30 19:47:39.691938388,C0111,Keyboard,Accessories,East,1,2000,0.1,Debit Card,No,2000,200.0,1800.0
O03064,2025-11-30 22:24:39.175835164,C0363,Webcam,Accessories,West,2,3500,0.05,Debit Card,No,7000,350.0,6650.0
O03065,2025-12-01 01:01:38.659731944,C0403,Mouse,Accessories,North,2,800,0.0,UPI,No,1600,0.0,1600.0
O03066,2025-12-01 03:38:38.143628724,C0082,Smartphone,Electronics,North,1,40000,0.0,Credit Card,No,40000,0.0,40000.0
O03067,2025-12-01 06:15:37.627525504,C0398,Mouse,Accessories,West,5,800,0.15,Credit Card,No,4000,600.0,3400.0
O03068,2025-12-01 08:52:37.111422284,C0281,Tablet,Electronics,North,2,30000,0.05,Cash,No,60000,3000.0,57000.0
O03069,2025-12-01 11:29:36.595319064,C0389,Webcam,Accessories,West,1,3500,0.1,Credit Card,No,3500,350.0,3150.0
O03070,2025-12-01 14:06:36.079215840,C0215,Laptop,Electronics,West,5,65000,0.0,Debit Card,No,325000,0.0,325000.0
O03071,2025-12-01 16:43:35.563112620,C0410,Keyboard,Accessories,West,3,2000,0.05,Debit Card,No,6000,300.0,5700.0
O03072,2025-12-01 19:20:35.047009400,C0495,Tablet,Electronics,West,1,30000,0.0,Credit Card,No,30000,0.0,30000.0
O03073,2025-12-01 21:57:34.530906180,C0347,Keyboard,Accessories,South,1,2000,0.0,Credit Card,No,2000,0.0,2000.0
O03074,2025-12-02 00:34:34.014802960,C0263,Mouse,Accessories,West,3,800,0.15,Cash,Yes,2400,360.0,2040.0
O03075,2025-12-02 03:11:33.498699740,C0358,Mouse,Accessories,South,2,800,0.0,Cash,No,1600,0.0,1600.0
O03076,2025-12-02 05:48:32.982596520,C0212,Smartphone,Electronics,South,4,40000,0.1,UPI,No,160000,16000.0,144000.0
